Country,Product,Flow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023 Provisional
CA,Nuclear,Electricity output (GWh),0.019235190436048738,0.02929788280034291,0.05647935249054913,0.05183499991182124,0.045365959289735816,0.05839983904500034,0.08180084837870234,0.09099260149253297,0.09821781626799587,0.10188652961063872,0.10261486451877273,0.0989727609984794,0.1191918201211289,0.11947095032150294,0.13188046405815546,0.15212453946610086,0.15569030001128467,0.1638212233956326,0.15991350831881795,0.15123948099324297,0.16686936720102327,0.15469674776301923,0.17631877289927322,0.19385086099810706,0.17449302965939226,0.16164201678329476,0.1437359360740137,0.12718402743195367,0.12682013494624583,0.12011252454255969,0.12993580718776523,0.12554084490654166,0.12695495923106914,0.15059028552959092,0.14820540070527993,0.16053014077767747,0.14887778682010666,0.15167790323701685,0.1480754027280811,0.1503636439026413,0.14778991783746567,0.15010308886845924,0.15734560389412838,0.16290260616837218,0.15477573185118518,0.15254568670299243,0.15288868899296224,0.15300895897826938,0.1552096465961761,0.15075565899851387,0.14370487357620024,0.13396652334152334,0.14303631437352202
CA,Renewable sources,Electricity output (GWh),0.7323572236772707,0.7379889244170692,0.7207245233837256,0.7430541593919193,0.7307275877003032,0.7155656897592382,0.6869507431076993,0.6893589223900358,0.6835398624376932,0.6763002373566082,0.6861471085386467,0.6710589158614066,0.6572272760709119,0.6600764284570148,0.6653228969640974,0.6670537357143772,0.6418524608663411,0.6126862750524872,0.590279696478267,0.6240952617833603,0.6144655484408432,0.6171744067513529,0.617610291909424,0.6043705159157464,0.6104866308920645,0.6316282862639048,0.6238235068726009,0.6044402629369834,0.6121399851593643,0.606268045999769,0.5806086542550398,0.5991040632973462,0.589364479327355,0.5846575744146294,0.5985652867011255,0.5956037905589977,0.6026857309395758,0.6135657102418127,0.629917506693644,0.612714682589045,0.6247131891159513,0.6363170295215506,0.6404852449041679,0.6313872991239885,0.6402025588947131,0.6485534110682816,0.6651961235618435,0.6589816111578621,0.6581881650669783,0.6699326938429605,0.6749020289243505,0.6899047911547912,0.6677006641199692
CL,Fossil fuels,Electricity output (GWh),0.42808540591271704,0.35224983210208194,0.35592060232717315,0.3105302785844896,0.26259734310581767,0.280801983399806,0.2789484451718494,0.2913127413127413,0.3226154122507634,0.32124925538252064,0.3104024044080815,0.237553702299722,0.22203738910012674,0.246054678817515,0.19764957264957264,0.17864894194248507,0.16262710238536804,0.2382500738989063,0.3900398630060075,0.4616263879817113,0.29026601873653624,0.1730537047802173,0.18335208098987626,0.2573485777584365,0.2759481928140721,0.3954706667100511,0.37865273147731027,0.5182911374581092,0.6196926282886168,0.5145216827186986,0.45738402576943876,0.44549014219962907,0.49843045975784234,0.5309912513669739,0.4611691182074537,0.44745119305856834,0.5584440000683656,0.5425097145919872,0.5101281248970719,0.5961213886222987,0.60403573113387,0.6355464437785838,0.6410867036200644,0.566944157844897,0.5641127642082372,0.5674166509106952,0.5609934166635198,0.5375824335976876,0.5341895503677949,0.513060456699288,0.5115827264567877,0.44678583592436744,0.35581668357286955
CL,Nuclear,Electricity output (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CL,Renewable sources,Electricity output (GWh),0.571914594087283,0.6477501678979181,0.6440793976728268,0.6894697214155103,0.7374026568941823,0.719198016600194,0.7210515548281505,0.7086872586872587,0.6773845877492366,0.6787507446174794,0.6895975955919185,0.7624462977002779,0.7779626108998733,0.753945321182485,0.8023504273504274,0.821351058057515,0.837372897614632,0.7617499261010937,0.6099601369939924,0.5383736120182887,0.7097339812634638,0.8269462952197827,0.8166479190101237,0.7426514222415634,0.7240518071859279,0.604529333289949,0.6213472685226897,0.48170886254189077,0.3803073717113832,0.4854783172813015,0.5426159742305613,0.554509857800371,0.5015695402421576,0.4690087486330261,0.5388308817925463,0.5525488069414317,0.44155599993163447,0.45749028540801284,0.48827443101347123,0.40202534996856076,0.39596426886613,0.3644535562214162,0.3566687196332033,0.4289429423487343,0.4358872357917628,0.43258334908930485,0.43900658333648024,0.4624175664023124,0.46581044963220514,0.48693954330071193,0.48841727354321224,0.5532141640756325,0.6441833164271304
CO,Fossil fuels,Electricity output (GWh),0.3493799433649058,0.30673506222095565,0.31719274103380063,0.3157284256108877,0.29703812543500113,0.3142419378374435,0.3022874746018221,0.29297932384956515,0.2909234411996843,0.29022791744106424,0.30196852288588344,0.3080425570282211,0.3234664920323074,0.31580612002846525,0.30629589592574646,0.26992864424057084,0.2570403530494968,0.2532715376226827,0.22982556476980268,0.23615809885304068,0.24317383076507165,0.3133499271491015,0.26746025571202575,0.2150740177256152,0.2359537409869838,0.1700797933674646,0.2835556551956059,0.3025369178341537,0.201391807949185,0.2447195752475018,0.2565825814767078,0.23492718877641627,0.2120867080585215,0.18346539033905804,0.19827586206896552,0.19396712043442685,0.18463933951332562,0.15987130217177586,0.2711876268458255,0.2929951013541375,0.18108286297779277,0.21940855222776562,0.3057661382954284,0.3063935164340387,0.3636317369840704,0.3409114583333333,0.20687436932391523,0.23145704888510937,0.2990984269104023,0.3420867379006914,0.24281701814163367,0.2511371990442933,0.3173758466281137
CO,Nuclear,Electricity output (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,Renewable sources,Electricity output (GWh),0.6506200566350943,0.6932649377790444,0.6828072589661993,0.6842715743891122,0.7029618745649988,0.6857580621625565,0.6977125253981779,0.7070206761504348,0.7090765588003157,0.7097720825589358,0.6980314771141166,0.691957442971779,0.6765335079676926,0.6841938799715348,0.6937041040742535,0.7300713557594292,0.7429596469505032,0.7467284623773174,0.7701744352301974,0.7638419011469593,0.7568261692349284,0.6866500728508985,0.7325397442879743,0.7849259822743848,0.7640462590130161,0.8299202066325354,0.7164443448043941,0.6974630821658463,0.798608192050815,0.7552804247524982,0.7434174185232922,0.7650728112235837,0.7879132919414785,0.8165346096609419,0.8017241379310345,0.8060328795655731,0.8153606604866744,0.8401286978282242,0.7288123731541746,0.7070048986458626,0.8189171370222073,0.7805914477722343,0.6942338617045716,0.6936064835659613,0.6363682630159295,0.6590885416666666,0.7931256306760848,0.7685429511148907,0.7009140085804887,0.6579006913890635,0.7477322957915093,0.7487249586473075,0.6824891429085754
CR,Fossil fuels,Electricity output (GWh),0.09581881533101046,0.12786108918705605,0.15515961395694136,0.14509536784741145,0.14892227302416722,0.1153612629022465,0.2346590909090909,0.22805194805194806,0.1827741612418628,0.0431266846361186,0.02959830866807611,0.02719155844155844,0.02578397212543554,0.01728073035539615,0.01775568181818182,0.01627670396744659,0.03925949569103096,0.04290635765737551,0.02404692082111437,0.024798154555940023,0.05124223602484472,0.17162052117263843,0.10077361563517916,0.0985342019543974,0.17250563409137473,0.09287796751353602,0.030475851006950633,0.08147053389987068,0.021528002589834897,0.008527243821361469,0.014825796886582653,0.01621262458471761,0.021065342814973836,0.008034083992696287,0.03280871670702179,0.061285500747384154,0.07977900552486188,0.07145872915347266,0.048442534908700326,0.06688928310549933,0.08777461350691619,0.0815804993119717,0.11685393258426967,0.10208476069296271,0.009988901220865706,0.01765459202341749,0.0032579026151272343,0.013799687554244055,0.008354364285092682,0.0020460358056265983,0.00023553427023631938,0.00015894460780418025,0.04985384865215979
CR,Nuclear,Electricity output (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CR,Renewable sources,Electricity output (GWh),0.9041811846689896,0.8721389108129439,0.8448403860430587,0.8549046321525886,0.8510777269758328,0.8846387370977535,0.7653409090909091,0.7719480519480519,0.8172258387581373,0.9568733153638814,0.9704016913319239,0.9728084415584416,0.9742160278745644,0.9827192696446039,0.9822443181818182,0.9837232960325534,0.9607405043089691,0.9570936423426245,0.9759530791788856,0.97520184544406,0.9487577639751553,0.8283794788273615,0.8992263843648208,0.9014657980456026,0.8274943659086252,0.907122032486464,0.9695241489930494,0.9185294661001293,0.9784719974101651,0.9914727561786385,0.9851742031134173,0.9837873754152824,0.9789346571850261,0.9919659160073037,0.9671912832929782,0.9387144992526159,0.9202209944751382,0.9285412708465274,0.9515574650912997,0.9331107168945006,0.9122253864930838,0.9184195006880284,0.8831460674157303,0.8979152393070373,0.9900110987791343,0.9823454079765825,0.9967420973848727,0.9862003124457559,0.991732660342877,0.9979539641943734,0.9997644657297636,0.9998410553921958,0.9502273465410848
CZ,Fossil fuels,Electricity output (GWh),0.9667876388430661,0.9680638722554891,0.9737455675911983,0.9578349559573481,0.960486189770846,0.9700180389392274,0.9615775286166348,0.9658995620982018,0.9552576635641671,0.9544401397751443,0.9615320006719301,0.9694402254469596,0.9672556530334857,0.956276713084241,0.930008086578001,0.8675873675873675,0.7883143610521577,0.7837069045916623,0.7841120203896762,0.7792551910198969,0.7807389963182858,0.7688334998391385,0.7586353871858696,0.7472469129459316,0.758365662401981,0.76323582407596,0.7712910911440896,0.7653967566229265,0.7550616437288611,0.7822002167025551,0.7665355497480939,0.7138890716494506,0.6648232225656878,0.6530134860961928,0.6598601262037568,0.6464723743036794,0.6628230253862631,0.6363047001620745,0.6095648765190121,0.6013222055513878,0.5888033557665714,0.555550428553301,0.5326830062319784,0.5340086490551847,0.5591531906652465,0.5899984167001595,0.5556668141489882,0.5452423925414143,0.5282232237478018,0.49387393900113424,0.5034485227435445,0.49891483221636573,0.4473950197555821
CZ,Nuclear,Electricity output (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035303878131012693,0.021353233144905556,0.04124154780544038,0.10145860145860146,0.1720528651360216,0.1836664905026891,0.19066189679261794,0.20210049621814327,0.20120070317423464,0.20742672333508305,0.21527943533262864,0.22225076641148162,0.2018984729673958,0.20133807561537376,0.19455907314262577,0.20391804902203517,0.2081859131220873,0.18639162814938762,0.19868254438666919,0.24656885321402724,0.312403400309119,0.3141783029001074,0.3018149418413055,0.31135391015372843,0.29820883277881594,0.3187586289693259,0.33330066640533124,0.32818360840210054,0.3259311330321748,0.34981023682905166,0.35746674727932287,0.35636222619159535,0.32488864142538976,0.2935681488789019,0.32997228884800783,0.34397093818616575,0.3522342172378856,0.3744562575563062,0.3667008734666603,0.36993488993298196,0.3991808981242042
CZ,Renewable sources,Electricity output (GWh),0.033212361156933906,0.031936127744510975,0.02625443240880167,0.04216504404265183,0.03951381022915396,0.029981961060772565,0.038422471383365235,0.034100437901798196,0.04474233643583289,0.04555986022485567,0.03846799932806988,0.030559774553040424,0.029213959153413002,0.02237005377085344,0.028750365616558558,0.030954030954030955,0.0396327738118207,0.03262660490564864,0.025226082817705855,0.01864431276195982,0.018060300507479518,0.023739776825778484,0.026085177481501687,0.03050232064258679,0.039735864630623195,0.03542610030866616,0.03414983571328464,0.030685194355038376,0.03675244314905157,0.03132586303849899,0.034714551283778323,0.039449963813408775,0.022688852395672334,0.032712734216493615,0.038227288816198995,0.04207808353455902,0.038854199899731094,0.044792604598115134,0.05701195609564876,0.06918135783945986,0.08352539872775883,0.09303586466252149,0.10823411775648777,0.10778414966625928,0.11404570543236177,0.11428989002155723,0.11209044547423329,0.10841849931598975,0.11710861894280823,0.12902743328638555,0.1270225764879958,0.12839562116911923,0.15035245008597944
DK,Fossil fuels,Electricity output (GWh),0.9987113402061856,0.9988334791484398,0.998744769874477,0.9986887395508933,0.9986859395532195,0.9988297820469062,0.9990029006526469,0.9987266137721618,0.9985979829044367,0.9984681487016627,0.9977736173657845,0.9978926072662901,0.9957617566166194,0.9957657021877205,0.9959854515509196,0.9933079946723841,0.9910475092407338,0.9855005343783398,0.9746217241529673,0.967362019859903,0.9693254891229991,0.9523065911900579,0.9472537823041149,0.9513283059786091,0.9417013520498382,0.9542010376619013,0.9243596976193162,0.8940724345097658,0.8741264131551901,0.8289462735417302,0.8289644570489544,0.811006185252119,0.8102022257827047,0.7482562453623547,0.706781437951774,0.7802065291267457,0.7176721945264015,0.7009230937295171,0.701627088830255,0.6609541454377026,0.5753782395185785,0.49294811243933423,0.5198319037476253,0.418717375093214,0.31968487612729346,0.37474621782696965,0.2740547335847597,0.29324991768192293,0.19158451062099807,0.15694942392704236,0.18631811442921545,0.16442255686185203,0.11300915972079051
DK,Nuclear,Electricity output (GWh),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DK,Renewable sources,Electricity output (GWh),0.001288659793814433,0.0011665208515602217,0.0012552301255230125,0.0013112604491067037,0.001314060446780552,0.0011702179530937637,0.0009970993473531545,0.001273386227838182,0.0014020170955632942,0.001531851298337381,0.002226382634215453,0.002107392733709854,0.004238243383380675,0.004234297812279464,0.004014548449080428,0.006692005327615892,0.008952490759266168,0.014428215176344851,0.025160249422229976,0.03175275190516511,0.028923245313996444,0.043984644414080294,0.04730087714134338,0.04295431021735916,0.05038221932043853,0.03880034339890261,0.0660950016924292,0.0954685865784545,0.11251284686536485,0.15455024547194407,0.15494712290280685,0.1728052536462443,0.17490148529857533,0.23544397724462032,0.2707057330464051,0.2017276534169389,0.26210703021670567,0.2757264583788508,0.27660510114335973,0.31982399258916167,0.40253768202333307,0.48327416045079963,0.4595878187784238,0.5587869748943575,0.654331225596904,0.6022005370358242,0.7026399767914128,0.683536384590056,0.7816851306027035,0.8161439660273592,0.7896281504341774,0.8118079079962425,0.8646953141106825
EE,Fossil fuels,Electricity output (GWh),n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1.0,1.0,0.9999147557752962,0.9998879802845301,0.9996728105573127,0.9990806711100896,0.999233044812096,0.9988106822359174,0.9981301858127849,0.9980671659821213,0.997885586749677,0.9978781091594955,0.996481763809077,0.9951766906191555,0.9941770186335404,0.9891229789318962,0.9866420057542129,0.9881050041017228,0.9813817219544466,0.9383756692106162,0.9194692995988892,0.908555029861165,0.8765772541154843,0.9035781544256121,0.8825325405752852,0.8393930436496206,0.8642563681183237,0.8524316109422493,0.8313652539631188,0.7102153361344538,0.4990128331688055,0.5877290394225431,0.6697997090746336,0.4530230918385334
EE,Nuclear,Electricity output (GWh),n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EE,Renewable sources,Electricity output (GWh),n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,0.0,0.0,8.524422470377632e-05,0.0001120197154699227,0.000327189442687316,0.0009193288899103654,0.0007669551879040211,0.0011893177640826035,0.0018698141872151455,0.0019328340178787146,0.002114413250323035,0.0021218908405045383,0.0035182361909229507,0.004823309380844572,0.005822981366459627,0.01087702106810387,0.013357994245787094,0.011894995898277276,0.01861827804555335,0.06162433078938376,0.08053070040111077,0.09144497013883503,0.12342274588451575,0.09190207156308851,0.111602121163426,0.1537097250960686,0.1304847986852917,0.1412613981762918,0.16087026852151406,0.2813813025210084,0.4888121092464627,0.39963908939478066,0.31957032561262166,0.5272342675832893
FI,Fossil fuels,Electricity output (GWh),0.50984733176514,0.5570478438103411,0.5971573059535668,0.5428685172451232,0.535669252225746,0.6774910271748419,0.5534473382077467,0.6360125377812605,0.5512065846138164,0.5769504503399023,0.3077806839570755,0.2747055251973285,0.2582648055548973,0.2909002583522865,0.36857349746560464,0.36166930540332076,0.3737874985955582,0.3890827424922974,0.4031811509374361,0.352097394118837,0.3497051012313317,0.31883932438284973,0.3554740581869382,0.4257744053876979,0.3946904036854845,0.459573609329278,0.40246617323927375,0.3355851041087691,0.359315835696906,0.34090259517548877,0.40100153048895093,0.4331532252684944,0.49927661693902237,0.4314636845477314,0.3317984755320053,0.44410292545436875,0.40716351775493875,0.33700537245583223,0.3652888204359711,0.4109998264620572,0.34841702833975047,0.2600303929783699,0.3002231359726062,0.2580990983052839,0.20691263721045497,0.2101167881088471,0.18805165570760027,0.20676600771387502,0.17659140568099052,0.13530057169255644,0.13286005463041278,0.10246327245538002,0.05136327778325609
